m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.1,0.1,0.6957936829567963,2.0250405006075078e-10,1.0,0.83,0.992,0.99
0.1,0.2,1.6384797862360887,2.0250405006075078e-10,1.0,,1.0,1.0
0.1,0.3,2.5776802172773396,2.0250405006075078e-10,1.0,,1.0,1.0
0.1,0.4,3.5129433857049017,2.0250405006075078e-10,1.0,,1.0,1.0
0.1,0.5,4.4437238255549545,2.0250405006075078e-10,1.0,,1.0,1.0
0.1,0.6,5.369354225688749,2.0250405006075078e-10,1.0,,1.0,1.0
0.1,0.7,6.289006199146817,2.0250405006075078e-10,1.0,,1.0,1.0
0.1,0.8,7.20163387054215,2.0250405006075078e-10,1.0,,1.0,1.0
0.1,0.9,8.124460256902678,2.0250405006075078e-10,1.0,,1.0,1.0
0.2,0.2,0.6384797862360887,1.8000360005400076e-10,1.0,0.83,0.992,0.98
0.2,0.3,1.07768021727734,1.8000360005400076e-10,1.0,,0.998,1.0
0.2,0.4,1.512943385704903,1.8000360005400076e-10,1.0,,1.0,1.0
0.2,0.5,1.9437238255549547,1.8000360005400076e-10,1.0,,1.0,1.0
0.2,0.6,2.3693542256887485,1.8000360005400076e-10,1.0,,1.0,1.0
0.2,0.7,2.7890061991468182,1.8000360005400076e-10,1.0,,1.0,1.0
0.2,0.8,3.223680689207993,1.8000360005400076e-10,1.0,,1.0,1.0
0.2,0.9,4.401828373024444,1.8000360005400076e-10,1.0,,1.0,1.0
0.3,0.3,0.5776802172773403,1.5750315004725067e-10,0.998,0.758,0.992,0.968
0.3,0.4,0.8462767190382364,1.5750315004725067e-10,1.0,0.872,0.992,0.99
0.3,0.5,1.110390492221622,1.5750315004725067e-10,1.0,,1.0,1.0
0.3,0.6,1.369354225688749,1.5750315004725067e-10,1.0,,1.0,1.0
0.3,0.7,1.640458799262465,1.5750315004725067e-10,1.0,,1.0,1.0
0.3,0.8,2.045994587032702,1.5750315004725067e-10,1.0,,1.0,1.0
0.3,0.9,3.4099494362087515,1.5750315004725067e-10,1.0,,1.0,1.0
0.4,0.4,0.5129433857049027,1.3500270004050055e-10,0.998,0.736,0.984,0.954
0.4,0.5,0.6942122049418012,1.3500270004050055e-10,1.0,0.826,0.992,0.992
0.4,0.6,0.8795437847470158,1.3500270004050055e-10,1.0,0.89,0.996,0.992
0.4,0.7,1.1012194973732938,1.3500270004050055e-10,1.0,,1.0,0.998
0.4,0.8,1.4835890505692235,1.3500270004050055e-10,1.0,,1.0,1.0
0.4,0.9,2.829986971112398,1.3500270004050055e-10,1.0,,1.0,1.0
0.5,0.5,0.4437238255549546,1.1250225003375047e-10,0.998,0.7,0.98,0.944
0.5,0.6,0.5847910971404157,1.1250225003375047e-10,0.996,0.788,0.986,0.974
0.5,0.7,0.7665765271043028,1.1250225003375047e-10,1.0,0.842,0.992,0.99
0.5,0.8,1.1061600259786581,1.1250225003375047e-10,1.0,,0.998,1.0
0.5,0.9,2.289006199146819,1.1250225003375047e-10,1.0,,1.0,1.0
0.6,0.6,0.36935422568874887,9.000180002700038e-11,0.98,0.672,0.952,0.894
0.6,0.7,0.5116199692419677,9.000180002700038e-11,0.998,0.752,0.976,0.956
0.6,0.8,0.7917477838308223,9.000180002700038e-11,1.0,0.852,0.996,0.992
0.6,0.9,1.7462739719496303,9.000180002700038e-11,1.0,,1.0,1.0
0.7,0.7,0.28900619914681797,6.750135002025028e-11,0.954,0.576,0.946,0.848
0.7,0.8,0.4962739719496296,6.750135002025028e-11,0.998,0.734,0.976,0.95
0.7,0.9,1.201633870542148,6.750135002025028e-11,1.0,,1.0,0.996
0.8,0.8,0.201633870542148,4.5000900013500165e-11,0.908,0.518,0.838,0.744
0.8,0.9,0.6549075383306459,4.5000900013500165e-11,1.0,0.812,0.98,0.986
0.9,0.9,0.10589037675178095,2.2500450006750082e-11,0.724,0.354,0.658,0.548
0.01,0.01,0.7447096965162275,2.2275445506682583e-10,1.0,0.826,0.988,0.996
0.01,0.02,1.7393912568063583,2.2275445506682583e-10,1.0,,1.0,1.0
0.01,0.03,2.7340443799871026,2.2275445506682583e-10,1.0,,1.0,1.0
0.01,0.04,3.7286687603228263,2.2275445506682583e-10,1.0,,1.0,1.0
0.01,0.05,4.7232640871206675,2.2275445506682583e-10,1.0,,1.0,1.0
0.01,0.06,5.717830044622759,2.2275445506682583e-10,1.0,,1.0,1.0
0.01,0.07,6.712366311895555,2.2275445506682583e-10,1.0,,1.0,1.0
0.01,0.08,7.706872562716085,2.2275445506682583e-10,1.0,,1.0,1.0
0.01,0.09,8.701348465455066,2.2275445506682583e-10,1.0,,1.0,1.0
0.02,0.02,0.7393912568063585,2.2050441006615078e-10,1.0,0.824,0.99,0.998
0.02,0.03,1.2340443799871024,2.2050441006615078e-10,1.0,,1.0,0.998
0.02,0.04,1.728668760322827,2.2050441006615078e-10,1.0,,1.0,1.0
0.02,0.05,2.223264087120667,2.2050441006615078e-10,1.0,,1.0,1.0
0.02,0.06,2.717830044622758,2.2050441006615078e-10,1.0,,1.0,1.0
0.02,0.07,3.2123663118955554,2.2050441006615078e-10,1.0,,1.0,1.0
0.02,0.08,3.706872562716081,2.2050441006615078e-10,1.0,,1.0,1.0
0.02,0.09,4.201348465455063,2.2050441006615078e-10,1.0,,1.0,1.0
0.03,0.03,0.734044379987102,2.182543650654759e-10,0.998,0.82,0.996,0.986
0.03,0.04,1.062002093656161,2.182543650654759e-10,1.0,,0.998,1.0
0.03,0.05,1.3899307537873329,2.182543650654759e-10,1.0,,1.0,0.998
0.03,0.06,1.7178300446227581,2.182543650654759e-10,1.0,,1.0,1.0
0.03,0.07,2.045699645228887,2.182543650654759e-10,1.0,,1.0,1.0
0.03,0.08,2.373539229382749,2.182543650654759e-10,1.0,,1.0,1.0
0.03,0.09,2.7013484654550624,2.182543650654759e-10,1.0,,1.0,1.0
0.04,0.04,0.7286687603228275,2.1600432006480083e-10,1.0,0.798,0.998,0.992
0.04,0.05,0.9732640871206666,2.1600432006480083e-10,1.0,0.886,0.996,1.0
0.04,0.06,1.2178300446227581,2.1600432006480083e-10,1.0,,1.0,1.0
0.04,0.07,1.462366311895554,2.1600432006480083e-10,1.0,,1.0,1.0
0.04,0.08,1.7068725627160821,2.1600432006480083e-10,1.0,,1.0,1.0
0.04,0.09,1.9513484654550628,2.1600432006480083e-10,1.0,,1.0,1.0
0.05,0.05,0.7232640871206666,2.137542750641258e-10,1.0,0.826,0.994,0.994
0.05,0.06,0.917830044622758,2.137542750641258e-10,1.0,0.874,0.994,0.998
0.05,0.07,1.1123663118955545,2.137542750641258e-10,1.0,,1.0,0.998
0.05,0.08,1.3068725627160815,2.137542750641258e-10,1.0,,1.0,1.0
0.05,0.09,1.501348465455063,2.137542750641258e-10,1.0,,1.0,1.0
0.06,0.06,0.7178300446227582,2.1150423006345087e-10,1.0,0.814,0.994,0.992
0.06,0.07,0.8790329785622212,2.1150423006345087e-10,1.0,0.856,0.996,0.998
0.06,0.08,1.0402058960494147,2.1150423006345087e-10,1.0,,1.0,0.998
0.06,0.09,1.201348465455063,2.1150423006345087e-10,1.0,,1.0,1.0
0.07,0.07,0.7123663118955542,2.0925418506277583e-10,1.0,0.832,0.992,0.982
0.07,0.08,0.8497297055732245,2.0925418506277583e-10,1.0,0.856,0.998,0.994
0.07,0.09,0.9870627511693488,2.0925418506277583e-10,1.0,0.894,1.0,0.996
0.08,0.08,0.7068725627160817,2.0700414006210092e-10,1.0,0.818,0.988,0.988
0.08,0.09,0.8263484654550631,2.0700414006210092e-10,1.0,0.85,0.992,0.986
0.09,0.09,0.7013484654550635,2.0475409506142587e-10,1.0,0.814,0.988,0.988
0.11,0.11,0.6902078724156684,2.0025400506007579e-10,1.0,0.814,0.988,0.982
0.12,0.12,0.684590685249214,1.9800396005940085e-10,1.0,0.806,0.988,0.988
0.13,0.13,0.678941766967579,1.9575391505872575e-10,1.0,0.806,0.988,0.982
0.14,0.14,0.6732607570392793,1.935038700580507e-10,1.0,0.804,0.988,0.988
0.15,0.15,0.6675472887531256,1.9125382505737582e-10,0.996,0.818,0.994,0.978
0.16,0.16,0.6618009890761806,1.8900378005670073e-10,1.0,0.788,0.984,0.98
0.17,0.17,0.6560214785076095,1.8675373505602566e-10,1.0,0.802,0.986,0.986
0.18,0.18,0.6502083709282843,1.8450369005535077e-10,0.998,0.798,0.982,0.984
0.19,0.19,0.6443612734459918,1.822536450546757e-10,0.996,0.764,0.986,0.978
0.21,0.21,0.6325635023774405,1.7775355505332575e-10,1.0,0.82,0.992,0.98
0.22,0.22,0.626612007683483,1.755035100526507e-10,0.998,0.834,0.988,0.974
0.23,0.23,0.6206248805282237,1.7325346505197566e-10,0.996,0.806,0.988,0.976
0.24,0.24,0.6146016916670016,1.7100342005130077e-10,1.0,0.738,0.986,0.97
0.25,0.25,0.6085420040518212,1.6875337505062563e-10,1.0,0.728,0.986,0.976
0.26,0.26,0.6024453726410497,1.6650333004995064e-10,1.0,0.736,0.984,0.964
0.27,0.27,0.5963113442032861,1.6425328504927567e-10,0.998,0.75,0.982,0.964
0.28,0.28,0.5901394571151698,1.6200324004860063e-10,0.994,0.75,0.974,0.964
0.29,0.29,0.5839292411529173,1.597531950479256e-10,0.996,0.774,0.988,0.962
0.31,0.31,0.5713918974121075,1.5525310504657563e-10,0.998,0.728,0.988,0.968
0.32,0.32,0.5650637842149894,1.530030600459006e-10,0.996,0.742,0.986,0.952
0.33,0.33,0.5586953708418188,1.5075301504522562e-10,0.996,0.758,0.984,0.968
0.34,0.34,0.5522861407028863,1.4850297004455058e-10,0.992,0.768,0.986,0.966
0.35,0.35,0.5458355672114806,1.4625292504387556e-10,0.998,0.746,0.978,0.958
0.36,0.36,0.5393431135242643,1.440028800432006e-10,0.992,0.758,0.986,0.962
0.37,0.37,0.5328082322731663,1.4175283504252555e-10,0.996,0.764,0.986,0.958
0.38,0.38,0.526230365288458,1.3950279004185054e-10,0.994,0.762,0.98,0.962
0.39,0.39,0.5196089433126571,1.372527450411756e-10,0.998,0.678,0.976,0.962
0.41,0.41,0.5062331001354057,1.3275265503982554e-10,0.992,0.76,0.982,0.958
0.42,0.42,0.4994774822695804,1.3050261003915055e-10,0.992,0.744,0.984,0.944
0.43,0.43,0.492675915441434,1.282525650384755e-10,0.994,0.682,0.966,0.94
0.44,0.44,0.4858277703157727,1.260025200378005e-10,0.992,0.742,0.978,0.948
0.45,0.45,0.4789324045387614,1.2375247503712552e-10,0.996,0.714,0.962,0.944
0.46,0.46,0.4719891623763506,1.2150243003645048e-10,0.986,0.71,0.958,0.94
0.47,0.47,0.4649973743400651,1.1925238503577549e-10,0.99,0.664,0.97,0.92
0.48,0.48,0.4579563567996167,1.1700234003510052e-10,0.99,0.67,0.962,0.94
0.49,0.49,0.4508654115817811,1.1475229503442544e-10,0.99,0.694,0.964,0.946
0.51,0.51,0.43653087019876574,1.1025220503307539e-10,0.996,0.698,0.94,0.918
0.52,0.52,0.42928580115809656,1.0800216003240041e-10,0.988,0.674,0.936,0.932
0.53,0.53,0.42198785778083175,1.0575211503172544e-10,0.994,0.682,0.938,0.924
0.54,0.54,0.41463626263861136,1.0350207003105039e-10,0.984,0.666,0.932,0.93
0.55,0.55,0.40723022102984446,1.0125202503037539e-10,0.992,0.68,0.936,0.918
0.56,0.56,0.39976892046417156,9.900198002970042e-11,0.984,0.654,0.932,0.926
0.57,0.57,0.39225153012755787,9.675193502902541e-11,0.992,0.654,0.936,0.918
0.58,0.58,0.3846772003271231,9.450189002835036e-11,0.984,0.646,0.918,0.918
0.59,0.59,0.3770450619147864,9.225184502767539e-11,0.992,0.646,0.93,0.912
0.61,0.61,0.36160378177177943,8.775175502632535e-11,0.984,0.62,0.896,0.896
0.62,0.62,0.3537927989652205,8.550171002565039e-11,0.99,0.644,0.922,0.884
0.63,0.63,0.3459203240775655,8.325166502497532e-11,0.98,0.608,0.89,0.884
0.64,0.64,0.33798538122639504,8.100162002430031e-11,0.986,0.616,0.914,0.88
0.65,0.65,0.3299869711123983,7.875157502362534e-11,0.984,0.604,0.93,0.9
0.66,0.66,0.3219240702641236,7.65015300229503e-11,0.986,0.604,0.896,0.882
0.67,0.67,0.3137956302520348,7.425148502227529e-11,0.98,0.576,0.906,0.852
0.68,0.68,0.30560057687036224,7.200144002160027e-11,0.974,0.576,0.896,0.892
0.69,0.69,0.2973378092851508,6.97513950209253e-11,0.96,0.584,0.896,0.872
0.71,0.71,0.2806045896654298,6.525130501957527e-11,0.964,0.568,0.886,0.862
0.72,0.72,0.2721317946468015,6.300126001890026e-11,0.962,0.554,0.874,0.834
0.73,0.73,0.26358659748741303,6.075121501822524e-11,0.962,0.54,0.886,0.866
0.74,0.74,0.25496775012600986,5.850117001755026e-11,0.948,0.542,0.868,0.814
0.75,0.75,0.2462739719496295,5.625112501687524e-11,0.948,0.552,0.85,0.848
0.76,0.76,0.23750394865165658,5.400108001620021e-11,0.944,0.534,0.84,0.838
0.77,0.77,0.22865633103935767,5.1751035015525197e-11,0.934,0.51,0.846,0.8
0.78,0.78,0.21972973378819188,4.950099001485021e-11,0.936,0.532,0.844,0.758
0.79,0.79,0.21072273414001866,4.725094501417518e-11,0.942,0.498,0.822,0.746
0.81,0.81,0.19246164122396886,4.275085501282517e-11,0.896,0.472,0.818,0.76
0.82,0.82,0.18320450270769734,4.050081001215016e-11,0.89,0.458,0.8,0.718
0.83,0.83,0.1738608682495464,3.8250765011475166e-11,0.88,0.436,0.77,0.714
0.84,0.84,0.16442910620737866,3.6000720010800155e-11,0.868,0.436,0.77,0.726
0.85,0.85,0.1549075383306466,3.375067501012514e-11,0.85,0.406,0.752,0.702
0.86,0.86,0.14529443796813274,3.150063000945013e-11,0.84,0.4,0.76,0.676
0.87,0.87,0.1355880281887043,2.925058500877513e-11,0.844,0.386,0.75,0.638
0.88,0.88,0.12578647980996946,2.7000540008100104e-11,0.818,0.358,0.72,0.632
0.89,0.89,0.11588790932935766,2.4750495007425106e-11,0.794,0.368,0.708,0.576
0.91,0.91,0.09579188330759814,2.0250405006075075e-11,0.75,0.302,0.65,0.544
0.92,0.92,0.08559036905417794,1.8000360005400065e-11,0.714,0.284,0.62,0.548
0.93,0.93,0.07528371035385462,1.575031500472505e-11,0.694,0.284,0.576,0.468
0.94,0.94,0.06486971722055611,1.3500270004050068e-11,0.624,0.236,0.512,0.434
0.95,0.95,0.054346130526809984,1.1250225003375056e-11,0.636,0.216,0.414,0.396
0.96,0.96,0.04371061906221996,9.000180002700044e-12,0.55,0.174,0.364,0.336
0.97,0.97,0.032960776433828685,6.750135002025034e-12,0.474,0.146,0.312,0.238
0.98,0.98,0.022094117798058983,4.500090001350022e-12,0.352,0.122,0.22,0.154
0.99,0.99,0.011108076413133038,2.250045000675011e-12,0.178,0.058,0.098,0.07
